level,x,y,grid_w,grid_h,visits,traces_touching,trace_share,mean_step_frac,pauses,pauses_per_trace,pause_rate,mean_pause_ms,cohort
bonus1,8,2,10,10,337,328,1.0,0.4941,2,0.0061,0.0059,2622.5,quick_solver
bonus1,8,4,10,10,355,328,1.0,0.5545,24,0.0732,0.0676,2654.8,quick_solver
bonus1,8,5,10,10,505,328,1.0,0.5556,4,0.0122,0.0079,1461.0,quick_solver
bonus1,8,6,10,10,381,328,1.0,0.5583,13,0.0396,0.0341,1572.5,quick_solver
bonus1,8,7,10,10,518,328,1.0,0.4276,13,0.0396,0.0251,1447.8,quick_solver
bonus1,8,8,10,10,674,328,1.0,0.4267,8,0.0244,0.0119,1902.1,quick_solver
bonus1,8,9,10,10,328,328,1.0,0.466,9,0.0274,0.0274,2295.0,quick_solver
bonus1,9,0,10,10,336,328,1.0,0.2695,20,0.061,0.0595,2016.5,quick_solver
bonus1,9,1,10,10,351,328,1.0,0.2758,18,0.0549,0.0513,1551.3,quick_solver
bonus1,9,2,10,10,398,328,1.0,0.3301,5,0.0152,0.0126,1361.6,quick_solver
bonus1,9,3,10,10,368,328,1.0,0.3902,4,0.0122,0.0109,1326.2,quick_solver
bonus1,9,4,10,10,431,328,1.0,0.3812,8,0.0244,0.0186,1595.2,quick_solver
bonus1,9,5,10,10,351,328,1.0,0.4149,10,0.0305,0.0285,1889.1,quick_solver
bonus1,9,6,10,10,341,328,1.0,0.4122,10,0.0305,0.0293,1580.4,quick_solver
bonus1,9,7,10,10,349,328,1.0,0.4181,5,0.0152,0.0143,1572.6,quick_solver
bonus1,9,8,10,10,333,328,1.0,0.4283,15,0.0457,0.045,1787.7,quick_solver
bonus2,0,0,12,12,352,328,1.0,0.0,252,0.7683,0.7159,2084.7,quick_solver
bonus2,0,1,12,12,342,328,1.0,0.0254,13,0.0396,0.038,1957.7,quick_solver
bonus2,0,2,12,12,348,328,1.0,0.0325,4,0.0122,0.0115,1596.5,quick_solver
bonus2,0,3,12,12,345,328,1.0,0.0519,22,0.0671,0.0638,2965.1,quick_solver
bonus2,0,4,12,12,361,328,1.0,0.0591,20,0.061,0.0554,2205.3,quick_solver
bonus2,0,5,12,12,356,328,1.0,0.0887,10,0.0305,0.0281,1440.5,quick_solver
bonus2,0,6,12,12,383,328,1.0,0.0965,11,0.0335,0.0287,1516.7,quick_solver
bonus2,0,7,12,12,376,328,1.0,0.1169,5,0.0152,0.0133,1296.8,quick_solver
bonus2,0,8,12,12,335,328,1.0,0.1309,0,0.0,0.0,0.0,quick_solver
bonus2,0,9,12,12,335,328,1.0,0.1377,1,0.003,0.003,1608.0,quick_solver
bonus2,0,10,12,12,336,328,1.0,0.1445,1,0.003,0.003,1646.0,quick_solver
bonus2,0,11,12,12,334,328,1.0,0.1513,20,0.061,0.0599,1613.7,quick_solver
bonus2,1,0,12,12,336,328,1.0,0.2514,20,0.061,0.0595,1896.3,quick_solver
bonus2,1,1,12,12,442,328,1.0,0.2662,6,0.0183,0.0136,1373.3,quick_solver
bonus2,1,2,12,12,467,328,1.0,0.3432,5,0.0152,0.0107,1355.2,quick_solver
bonus2,1,3,12,12,363,328,1.0,0.3527,7,0.0213,0.0193,1391.6,quick_solver
bonus2,1,4,12,12,372,328,1.0,0.402,6,0.0183,0.0161,2002.5,quick_solver
bonus2,1,5,12,12,373,328,1.0,0.3848,10,0.0305,0.0268,1661.1,quick_solver
bonus2,1,6,12,12,578,328,1.0,0.3905,13,0.0396,0.0225,1552.1,quick_solver
bonus2,1,7,12,12,328,328,1.0,0.4519,1,0.003,0.003,1282.0,quick_solver
bonus2,1,11,12,12,333,328,1.0,0.16,7,0.0213,0.021,1729.0,quick_solver
bonus2,2,2,12,12,332,328,1.0,0.4266,3,0.0091,0.009,1119.3,quick_solver
bonus2,2,3,12,12,378,328,1.0,0.4267,4,0.0122,0.0106,1868.5,quick_solver
bonus2,2,4,12,12,446,328,1.0,0.4753,11,0.0335,0.0247,1898.0,quick_solver
bonus2,2,5,12,12,360,328,1.0,0.4687,11,0.0335,0.0306,2243.5,quick_solver
bonus2,2,6,12,12,362,328,1.0,0.4707,7,0.0213,0.0193,1649.1,quick_solver
bonus2,2,9,12,12,340,328,1.0,0.2193,11,0.0335,0.0324,1926.9,quick_solver
bonus2,2,10,12,12,338,328,1.0,0.2081,7,0.0213,0.0207,1893.6,quick_solver
bonus2,2,11,12,12,357,328,1.0,0.1687,15,0.0457,0.042,1276.5,quick_solver
bonus2,3,1,12,12,329,328,1.0,0.7861,17,0.0518,0.0517,2548.1,quick_solver
bonus2,3,4,12,12,416,328,1.0,0.5545,13,0.0396,0.0312,1550.0,quick_solver
bonus2,3,5,12,12,364,328,1.0,0.5338,11,0.0335,0.0302,1487.5,quick_solver
bonus2,3,6,12,12,376,328,1.0,0.4937,7,0.0213,0.0186,2553.6,quick_solver
bonus2,3,8,12,12,341,328,1.0,0.3387,14,0.0427,0.0411,2361.9,quick_solver
bonus2,3,9,12,12,468,328,1.0,0.2002,17,0.0518,0.0363,2220.0,quick_solver
bonus2,3,10,12,12,391,328,1.0,0.1927,3,0.0091,0.0077,1455.7,quick_solver
bonus2,3,11,12,12,332,328,1.0,0.1877,11,0.0335,0.0331,1380.5,quick_solver
bonus2,4,1,12,12,520,328,1.0,0.777,1,0.003,0.0019,1135.0,quick_solver
bonus2,4,3,12,12,344,328,1.0,0.6447,6,0.0183,0.0174,1642.5,quick_solver
bonus2,4,4,12,12,515,328,1.0,0.5844,8,0.0244,0.0155,2152.6,quick_solver
bonus2,4,5,12,12,369,328,1.0,0.5988,12,0.0366,0.0325,1626.7,quick_solver
bonus2,4,6,12,12,426,328,1.0,0.5069,8,0.0244,0.0188,1805.5,quick_solver
bonus2,4,7,12,12,366,328,1.0,0.4876,14,0.0427,0.0383,1644.9,quick_solver
bonus2,4,8,12,12,514,328,1.0,0.3423,5,0.0152,0.0097,1773.2,quick_solver
bonus2,4,9,12,12,355,328,1.0,0.2649,8,0.0244,0.0225,1937.6,quick_solver
bonus2,5,0,12,12,526,328,1.0,0.7597,2,0.0061,0.0038,1270.0,quick_solver
bonus2,5,1,12,12,522,328,1.0,0.7692,3,0.0091,0.0057,1162.0,quick_solver
bonus2,5,3,12,12,396,328,1.0,0.6474,3,0.0091,0.0076,1403.7,quick_solver
bonus2,5,4,12,12,367,328,1.0,0.6799,8,0.0244,0.0218,1645.5,quick_solver
bonus2,5,5,12,12,394,328,1.0,0.6175,5,0.0152,0.0127,1167.6,quick_solver
bonus2,5,6,12,12,351,328,1.0,0.6028,7,0.0213,0.0199,1483.0,quick_solver
bonus2,5,7,12,12,358,328,1.0,0.5524,5,0.0152,0.014,1341.6,quick_solver
bonus2,5,8,12,12,349,328,1.0,0.4807,14,0.0427,0.0401,1819.8,quick_solver
bonus2,5,9,12,12,368,328,1.0,0.2838,6,0.0183,0.0163,1457.8,quick_solver
bonus2,6,0,12,12,530,328,1.0,0.7514,4,0.0122,0.0075,1597.8,quick_solver
bonus2,6,2,12,12,338,328,1.0,0.7235,12,0.0366,0.0355,1790.7,quick_solver
bonus2,6,3,12,12,461,328,1.0,0.6728,7,0.0213,0.0152,1618.4,quick_solver
bonus2,6,4,12,12,372,328,1.0,0.6988,4,0.0122,0.0108,1625.5,quick_solver
bonus2,6,5,12,12,357,328,1.0,0.6566,12,0.0366,0.0336,1844.3,quick_solver
bonus2,6,6,12,12,360,328,1.0,0.622,2,0.0061,0.0056,1674.5,quick_solver
bonus2,6,7,12,12,355,328,1.0,0.5878,1,0.003,0.0028,1271.0,quick_solver
bonus2,6,8,12,12,348,328,1.0,0.5049,7,0.0213,0.0201,1306.6,quick_solver
bonus2,6,9,12,12,378,328,1.0,0.3014,2,0.0061,0.0053,1110.5,quick_solver
bonus2,6,10,12,12,383,328,1.0,0.3151,1,0.003,0.0026,1027.0,quick_solver
bonus2,6,11,12,12,329,328,1.0,0.3233,1,0.003,0.003,1544.0,quick_solver
bonus2,7,0,12,12,569,328,1.0,0.7336,6,0.0183,0.0105,1875.5,quick_solver
bonus2,7,1,12,12,487,328,1.0,0.7338,18,0.0549,0.037,2347.0,quick_solver
bonus2,7,2,12,12,512,328,1.0,0.698,7,0.0213,0.0137,1548.4,quick_solver
bonus2,7,3,12,12,388,328,1.0,0.7174,14,0.0427,0.0361,2205.5,quick_solver
bonus2,7,4,12,12,398,328,1.0,0.6803,3,0.0091,0.0075,1935.7,quick_solver
bonus2,7,5,12,12,370,328,1.0,0.6257,10,0.0305,0.027,2004.6,quick_solver
bonus2,7,6,12,12,356,328,1.0,0.6074,3,0.0091,0.0084,1736.7,quick_solver
bonus2,7,7,12,12,344,328,1.0,0.5892,1,0.003,0.0029,1411.0,quick_solver
bonus2,7,8,12,12,351,328,1.0,0.5186,4,0.0122,0.0114,2581.8,quick_solver
bonus2,7,9,12,12,339,328,1.0,0.4575,4,0.0122,0.0118,2000.0,quick_solver
bonus2,7,10,12,12,356,328,1.0,0.4304,7,0.0213,0.0197,1312.9,quick_solver
bonus2,7,11,12,12,347,328,1.0,0.33,3,0.0091,0.0086,1235.3,quick_solver
bonus2,8,0,12,12,388,328,1.0,0.7201,19,0.0579,0.049,1991.5,quick_solver
bonus2,8,1,12,12,388,328,1.0,0.75,19,0.0579,0.049,1832.8,quick_solver
bonus2,8,2,12,12,462,328,1.0,0.66,6,0.0183,0.013,1242.7,quick_solver
bonus2,8,3,12,12,364,328,1.0,0.6535,15,0.0457,0.0412,1621.0,quick_solver
bonus2,8,4,12,12,353,328,1.0,0.634,6,0.0183,0.017,1645.0,quick_solver
bonus2,8,5,12,12,481,328,1.0,0.5509,6,0.0183,0.0125,1710.8,quick_solver
bonus2,8,6,12,12,351,328,1.0,0.5985,7,0.0213,0.0199,1651.6,quick_solver
bonus2,8,7,12,12,347,328,1.0,0.5904,2,0.0061,0.0058,1510.5,quick_solver
bonus2,8,8,12,12,343,328,1.0,0.5391,1,0.003,0.0029,1151.0,quick_solver
bonus2,8,9,12,12,354,328,1.0,0.476,1,0.003,0.0028,6828.0,quick_solver
bonus2,8,10,12,12,336,328,1.0,0.4504,3,0.0091,0.0089,1110.7,quick_solver
bonus2,8,11,12,12,332,328,1.0,0.3367,1,0.003,0.003,1610.0,quick_solver
bonus2,9,0,12,12,361,328,1.0,0.7201,3,0.0091,0.0083,2902.3,quick_solver
bonus2,9,1,12,12,379,328,1.0,0.7436,2,0.0061,0.0053,1337.0,quick_solver
bonus2,9,2,12,12,362,328,1.0,0.6809,7,0.0213,0.0193,2514.0,quick_solver
bonus2,9,5,12,12,434,328,1.0,0.5532,7,0.0213,0.0161,1904.1,quick_solver
bonus2,9,6,12,12,350,328,1.0,0.5863,1,0.003,0.0029,1744.0,quick_solver
bonus2,9,7,12,12,336,328,1.0,0.5877,0,0.0,0.0,0.0,quick_solver
bonus2,9,8,12,12,346,328,1.0,0.5294,2,0.0061,0.0058,1758.5,quick_solver
bonus2,9,9,12,12,334,328,1.0,0.4853,1,0.003,0.003,2626.0,quick_solver
bonus2,9,10,12,12,330,328,1.0,0.4517,2,0.0061,0.0061,1261.0,quick_solver
bonus2,9,11,12,12,333,328,1.0,0.3443,1,0.003,0.003,1545.0,quick_solver
bonus2,10,0,12,12,371,328,1.0,0.7092,7,0.0213,0.0189,1731.9,quick_solver
bonus2,10,1,12,12,346,328,1.0,0.7389,6,0.0183,0.0173,1980.0,quick_solver
bonus2,10,2,12,12,390,328,1.0,0.6815,2,0.0061,0.0051,1181.5,quick_solver
bonus2,10,3,12,12,331,328,1.0,0.6925,0,0.0,0.0,0.0,quick_solver
bonus2,10,5,12,12,429,328,1.0,0.5347,1,0.003,0.0023,1365.0,quick_solver
bonus2,10,6,12,12,337,328,1.0,0.5722,4,0.0122,0.0119,1402.0,quick_solver
bonus2,10,7,12,12,339,328,1.0,0.5615,0,0.0,0.0,0.0,quick_solver
bonus2,10,8,12,12,345,328,1.0,0.5018,0,0.0,0.0,0.0,quick_solver
bonus2,10,9,12,12,338,328,1.0,0.4657,0,0.0,0.0,0.0,quick_solver
bonus2,10,10,12,12,335,328,1.0,0.4475,2,0.0061,0.006,1146.0,quick_solver
bonus2,10,11,12,12,338,328,1.0,0.3505,3,0.0091,0.0089,1256.3,quick_solver
bonus2,11,0,12,12,333,328,1.0,0.7064,11,0.0335,0.033,2385.2,quick_solver
bonus2,11,1,12,12,343,328,1.0,0.6981,4,0.0122,0.0117,1476.8,quick_solver
bonus2,11,2,12,12,348,328,1.0,0.6943,2,0.0061,0.0057,1700.5,quick_solver
bonus2,11,3,12,12,333,328,1.0,0.6936,0,0.0,0.0,0.0,quick_solver
bonus2,11,5,12,12,332,328,1.0,0.5339,5,0.0152,0.0151,1485.0,quick_solver
bonus2,11,6,12,12,347,328,1.0,0.4791,3,0.0091,0.0086,1535.0,quick_solver
bonus2,11,7,12,12,346,328,1.0,0.472,3,0.0091,0.0087,1321.0,quick_solver
bonus2,11,8,12,12,347,328,1.0,0.4063,6,0.0183,0.0173,2166.3,quick_solver
bonus2,11,9,12,12,363,328,1.0,0.3911,7,0.0213,0.0193,1961.7,quick_solver
bonus2,11,10,12,12,361,328,1.0,0.3581,8,0.0244,0.0222,1292.2,quick_solver
bonus2,11,11,12,12,329,328,1.0,0.3565,9,0.0274,0.0274,1521.0,quick_solver
bonus3,0,0,14,14,334,328,1.0,0.0,228,0.6951,0.6826,2475.2,quick_solver
bonus3,0,2,14,14,333,328,1.0,0.3862,11,0.0335,0.033,1740.5,quick_solver
bonus3,0,3,14,14,351,328,1.0,0.3816,7,0.0213,0.0199,2208.1,quick_solver
bonus3,0,4,14,14,340,328,1.0,0.4039,3,0.0091,0.0088,1220.7,quick_solver
bonus3,0,5,14,14,344,328,1.0,0.4059,4,0.0122,0.0116,1496.8,quick_solver
bonus3,0,6,14,14,336,328,1.0,0.4206,3,0.0091,0.0089,2263.7,quick_solver
bonus3,0,7,14,14,343,328,1.0,0.432,1,0.003,0.0029,1147.0,quick_solver
bonus3,0,8,14,14,344,328,1.0,0.4259,2,0.0061,0.0058,1349.0,quick_solver
bonus3,0,9,14,14,354,328,1.0,0.4195,5,0.0152,0.0141,1141.2,quick_solver
bonus3,0,10,14,14,370,328,1.0,0.4154,8,0.0244,0.0216,2008.5,quick_solver
bonus3,0,11,14,14,683,328,1.0,0.3908,10,0.0305,0.0146,5311.0,quick_solver
bonus3,0,12,14,14,629,328,1.0,0.4095,5,0.0152,0.0079,1276.2,quick_solver
bonus3,0,13,14,14,624,328,1.0,0.4161,6,0.0183,0.0096,2001.5,quick_solver
bonus3,1,0,14,14,357,328,1.0,0.0051,7,0.0213,0.0196,1546.9,quick_solver
bonus3,1,1,14,14,344,328,1.0,0.3586,6,0.0183,0.0174,1505.8,quick_solver
bonus3,1,2,14,14,455,328,1.0,0.3807,2,0.0061,0.0044,3021.5,quick_solver
bonus3,1,3,14,14,347,328,1.0,0.5171,3,0.0091,0.0086,1785.3,quick_solver
bonus3,1,4,14,14,344,328,1.0,0.5477,2,0.0061,0.0058,2223.0,quick_solver
bonus3,1,5,14,14,346,328,1.0,0.548,2,0.0061,0.0058,1298.0,quick_solver
bonus3,1,6,14,14,375,328,1.0,0.5535,0,0.0,0.0,0.0,quick_solver
bonus3,1,7,14,14,335,328,1.0,0.5714,6,0.0183,0.0179,1452.5,quick_solver
bonus3,1,8,14,14,373,328,1.0,0.5534,0,0.0,0.0,0.0,quick_solver
bonus3,1,9,14,14,347,328,1.0,0.5428,3,0.0091,0.0086,1532.0,quick_solver
bonus3,1,10,14,14,357,328,1.0,0.5276,4,0.0122,0.0112,2247.5,quick_solver
bonus3,1,11,14,14,449,328,1.0,0.3943,6,0.0183,0.0134,1521.0,quick_solver
bonus3,1,13,14,14,328,328,1.0,0.4216,5,0.0152,0.0152,1378.0,quick_solver
bonus3,2,0,14,14,347,328,1.0,0.0523,2,0.0061,0.0058,1208.0,quick_solver
bonus3,2,1,14,14,351,328,1.0,0.4082,3,0.0091,0.0085,1194.3,quick_solver
bonus3,2,2,14,14,350,328,1.0,0.5352,4,0.0122,0.0114,1562.2,quick_solver
bonus3,2,3,14,14,373,328,1.0,0.5502,3,0.0091,0.008,1859.0,quick_solver
bonus3,2,4,14,14,337,328,1.0,0.6537,1,0.003,0.003,1022.0,quick_solver
bonus3,2,5,14,14,349,328,1.0,0.6519,6,0.0183,0.0172,3446.5,quick_solver
bonus3,2,6,14,14,343,328,1.0,0.664,7,0.0213,0.0204,1498.1,quick_solver
bonus3,2,8,14,14,344,328,1.0,0.6567,3,0.0091,0.0087,1167.0,quick_solver
bonus3,2,9,14,14,336,328,1.0,0.6381,3,0.0091,0.0089,1308.7,quick_solver
bonus3,2,10,14,14,351,328,1.0,0.5698,2,0.0061,0.0057,1803.5,quick_solver
bonus3,2,11,14,14,482,328,1.0,0.3978,1,0.003,0.0021,1080.0,quick_solver
bonus3,2,12,14,14,333,328,1.0,0.4176,13,0.0396,0.039,1316.5,quick_solver
bonus3,3,0,14,14,342,328,1.0,0.0606,1,0.003,0.0029,1563.0,quick_solver
bonus3,3,1,14,14,354,328,1.0,0.4409,2,0.0061,0.0056,1558.5,quick_solver
bonus3,3,2,14,14,359,328,1.0,0.5683,5,0.0152,0.0139,1469.2,quick_solver
bonus3,3,3,14,14,375,328,1.0,0.6119,5,0.0152,0.0133,1333.8,quick_solver
bonus3,3,4,14,14,362,328,1.0,0.6638,4,0.0122,0.011,1171.8,quick_solver
bonus3,3,5,14,14,380,328,1.0,0.6645,5,0.0152,0.0132,2698.2,quick_solver
bonus3,3,6,14,14,406,328,1.0,0.6608,0,0.0,0.0,0.0,quick_solver
bonus3,3,7,14,14,354,328,1.0,0.6749,5,0.0152,0.0141,1452.4,quick_solver
bonus3,3,8,14,14,415,328,1.0,0.6462,0,0.0,0.0,0.0,quick_solver
bonus3,3,9,14,14,354,328,1.0,0.6521,7,0.0213,0.0198,1911.0,quick_solver
bonus3,3,10,14,14,361,328,1.0,0.5739,3,0.0091,0.0083,1443.7,quick_solver
bonus3,3,11,14,14,387,328,1.0,0.5093,12,0.0366,0.031,1550.8,quick_solver
bonus3,3,12,14,14,377,328,1.0,0.3983,3,0.0091,0.008,2626.7,quick_solver
bonus3,3,13,14,14,347,328,1.0,0.3993,8,0.0244,0.0231,1894.6,quick_solver
bonus3,4,0,14,14,334,328,1.0,0.0749,2,0.0061,0.006,1094.5,quick_solver
bonus3,4,1,14,14,379,328,1.0,0.4509,2,0.0061,0.0053,1185.5,quick_solver
bonus3,4,2,14,14,336,328,1.0,0.5882,17,0.0518,0.0506,1628.9,quick_solver
bonus3,4,3,14,14,424,328,1.0,0.5766,2,0.0061,0.0047,1448.0,quick_solver
bonus3,4,5,14,14,361,328,1.0,0.7123,5,0.0152,0.0139,1430.8,quick_solver
bonus3,4,6,14,14,350,328,1.0,0.7495,2,0.0061,0.0057,1296.0,quick_solver
bonus3,4,7,14,14,360,328,1.0,0.7211,5,0.0152,0.0139,1451.8,quick_solver
bonus3,4,8,14,14,356,328,1.0,0.7043,4,0.0122,0.0112,1940.0,quick_solver
bonus3,4,9,14,14,370,328,1.0,0.671,0,0.0,0.0,0.0,quick_solver
bonus3,4,10,14,14,346,328,1.0,0.6507,6,0.0183,0.0173,1640.5,quick_solver
bonus3,4,11,14,14,372,328,1.0,0.5259,2,0.0061,0.0054,2528.5,quick_solver
bonus3,4,13,14,14,341,328,1.0,0.4041,2,0.0061,0.0059,1614.0,quick_solver
bonus3,5,0,14,14,336,328,1.0,0.0813,0,0.0,0.0,0.0,quick_solver
bonus3,5,1,14,14,352,328,1.0,0.4582,1,0.003,0.0028,4374.0,quick_solver
bonus3,5,3,14,14,398,328,1.0,0.6168,4,0.0122,0.0101,1841.8,quick_solver
bonus3,5,4,14,14,341,328,1.0,0.7085,3,0.0091,0.0088,1702.7,quick_solver
bonus3,5,5,14,14,492,328,1.0,0.6877,2,0.0061,0.0041,1307.0,quick_solver
bonus3,5,6,14,14,354,328,1.0,0.7646,7,0.0213,0.0198,1781.3,quick_solver
bonus3,5,7,14,14,419,328,1.0,0.7244,3,0.0091,0.0072,1334.0,quick_solver
bonus3,5,8,14,14,353,328,1.0,0.7111,6,0.0183,0.017,1306.8,quick_solver
bonus3,5,9,14,14,359,328,1.0,0.6906,5,0.0152,0.0139,1116.8,quick_solver
bonus3,5,10,14,14,371,328,1.0,0.6431,2,0.0061,0.0054,1609.0,quick_solver
bonus3,5,11,14,14,609,328,1.0,0.5009,0,0.0,0.0,0.0,quick_solver
bonus3,5,12,14,14,351,328,1.0,0.5404,5,0.0152,0.0142,2278.2,quick_solver
bonus3,5,13,14,14,466,328,1.0,0.3923,7,0.0213,0.015,1736.7,quick_solver
bonus3,6,0,14,14,361,328,1.0,0.0875,3,0.0091,0.0083,1743.0,quick_solver
bonus3,6,1,14,14,343,328,1.0,0.4568,5,0.0152,0.0146,1357.0,quick_solver
bonus3,6,2,14,14,350,328,1.0,0.4729,1,0.003,0.0029,1077.0,quick_solver
bonus3,6,3,14,14,375,328,1.0,0.6036,4,0.0122,0.0107,1188.0,quick_solver
bonus3,6,4,14,14,352,328,1.0,0.7218,0,0.0,0.0,0.0,quick_solver
bonus3,6,5,14,14,361,328,1.0,0.7458,4,0.0122,0.0111,1647.0,quick_solver
bonus3,6,7,14,14,350,328,1.0,0.7531,4,0.0122,0.0114,1292.8,quick_solver
bonus3,6,8,14,14,356,328,1.0,0.7307,2,0.0061,0.0056,1136.5,quick_solver
bonus3,6,9,14,14,346,328,1.0,0.7062,4,0.0122,0.0116,1543.0,quick_solver
bonus3,6,10,14,14,352,328,1.0,0.6424,4,0.0122,0.0114,1314.8,quick_solver
bonus3,6,11,14,14,377,328,1.0,0.5237,2,0.0061,0.0053,1058.0,quick_solver
bonus3,6,13,14,14,358,328,1.0,0.4058,4,0.0122,0.0112,1980.2,quick_solver
bonus3,7,0,14,14,355,328,1.0,0.1052,0,0.0,0.0,0.0,quick_solver
bonus3,7,2,14,14,345,328,1.0,0.4786,4,0.0122,0.0116,1164.2,quick_solver
bonus3,7,3,14,14,348,328,1.0,0.6272,5,0.0152,0.0144,1366.8,quick_solver
bonus3,7,4,14,14,359,328,1.0,0.7155,3,0.0091,0.0084,1379.7,quick_solver
bonus3,7,5,14,14,545,328,1.0,0.7234,5,0.0152,0.0092,1838.2,quick_solver
bonus3,7,6,14,14,343,328,1.0,0.7879,12,0.0366,0.035,1164.2,quick_solver
bonus3,7,7,14,14,515,328,1.0,0.7171,5,0.0152,0.0097,1898.6,quick_solver
bonus3,7,8,14,14,361,328,1.0,0.7184,4,0.0122,0.0111,1067.2,quick_solver
bonus3,7,9,14,14,377,328,1.0,0.6775,3,0.0091,0.008,1158.0,quick_solver
bonus3,7,10,14,14,369,328,1.0,0.6417,3,0.0091,0.0081,1442.3,quick_solver
bonus3,7,11,14,14,527,328,1.0,0.4936,3,0.0091,0.0057,1313.7,quick_solver
bonus3,7,12,14,14,343,328,1.0,0.4993,9,0.0274,0.0262,2131.9,quick_solver
bonus3,7,13,14,14,438,328,1.0,0.3742,17,0.0518,0.0388,1725.2,quick_solver
bonus3,8,0,14,14,358,328,1.0,0.1096,2,0.0061,0.0056,2602.0,quick_solver
bonus3,8,2,14,14,342,328,1.0,0.4746,2,0.0061,0.0058,4594.5,quick_solver
bonus3,8,3,14,14,346,328,1.0,0.6092,3,0.0091,0.0087,3225.7,quick_solver
bonus3,8,4,14,14,342,328,1.0,0.7175,5,0.0152,0.0146,2266.6,quick_solver
bonus3,8,5,14,14,358,328,1.0,0.7417,5,0.0152,0.014,1319.8,quick_solver
bonus3,8,7,14,14,353,328,1.0,0.7311,7,0.0213,0.0198,2054.3,quick_solver
bonus3,8,8,14,14,364,328,1.0,0.6771,2,0.0061,0.0055,1281.5,quick_solver
bonus3,8,9,14,14,347,328,1.0,0.6601,5,0.0152,0.0144,3032.2,quick_solver
bonus3,8,10,14,14,377,328,1.0,0.5734,2,0.0061,0.0053,1724.5,quick_solver
bonus3,8,11,14,14,354,328,1.0,0.5031,10,0.0305,0.0282,1234.7,quick_solver
bonus3,8,12,14,14,433,328,1.0,0.3646,19,0.0579,0.0439,1723.3,quick_solver
bonus3,8,13,14,14,335,328,1.0,0.3749,16,0.0488,0.0478,2249.8,quick_solver
bonus3,9,0,14,14,376,328,1.0,0.112,1,0.003,0.0027,1011.0,quick_solver
bonus3,9,1,14,14,341,328,1.0,0.3758,24,0.0732,0.0704,1822.5,quick_solver
bonus3,9,2,14,14,408,328,1.0,0.3946,3,0.0091,0.0074,1289.0,quick_solver
bonus3,9,3,14,14,350,328,1.0,0.5677,2,0.0061,0.0057,1280.5,quick_solver
bonus3,9,4,14,14,354,328,1.0,0.6433,3,0.0091,0.0085,1464.0,quick_solver
bonus3,9,5,14,14,400,328,1.0,0.6759,6,0.0183,0.015,1533.8,quick_solver
bonus3,9,6,14,14,347,328,1.0,0.7012,9,0.0274,0.0259,1985.4,quick_solver
bonus3,9,7,14,14,388,328,1.0,0.6822,1,0.003,0.0026,1424.0,quick_solver
bonus3,9,8,14,14,356,328,1.0,0.6462,3,0.0091,0.0084,1750.3,quick_solver
bonus3,9,9,14,14,407,328,1.0,0.5428,2,0.0061,0.0049,1314.5,quick_solver
bonus3,9,10,14,14,341,328,1.0,0.5504,6,0.0183,0.0176,1553.2,quick_solver
bonus3,9,11,14,14,431,328,1.0,0.4277,10,0.0305,0.0232,1588.6,quick_solver
bonus3,9,12,14,14,373,328,1.0,0.3682,9,0.0274,0.0241,1850.0,quick_solver
bonus3,10,0,14,14,347,328,1.0,0.1201,2,0.0061,0.0058,2219.5,quick_solver
bonus3,10,1,14,14,346,328,1.0,0.3698,4,0.0122,0.0116,1516.8,quick_solver
bonus3,10,2,14,14,345,328,1.0,0.483,6,0.0183,0.0174,2024.2,quick_solver
bonus3,10,3,14,14,413,328,1.0,0.532,1,0.003,0.0024,2503.0,quick_solver
bonus3,10,4,14,14,352,328,1.0,0.6033,1,0.003,0.0028,1717.0,quick_solver
bonus3,10,5,14,14,423,328,1.0,0.6197,4,0.0122,0.0095,1341.2,quick_solver
bonus3,10,6,14,14,347,328,1.0,0.6538,1,0.003,0.0029,1188.0,quick_solver
bonus3,10,7,14,14,352,328,1.0,0.6412,5,0.0152,0.0142,1123.4,quick_solver
bonus3,10,8,14,14,350,328,1.0,0.631,4,0.0122,0.0114,1461.0,quick_solver
bonus3,10,9,14,14,366,328,1.0,0.5515,4,0.0122,0.0109,1222.8,quick_solver
bonus3,10,11,14,14,362,328,1.0,0.4226,8,0.0244,0.0221,1742.8,quick_solver
bonus3,10,12,14,14,414,328,1.0,0.345,4,0.0122,0.0097,2231.2,quick_solver
bonus3,10,13,14,14,334,328,1.0,0.3474,9,0.0274,0.0269,1577.8,quick_solver
bonus3,11,0,14,14,351,328,1.0,0.1245,0,0.0,0.0,0.0,quick_solver
bonus3,11,1,14,14,343,328,1.0,0.3637,6,0.0183,0.0175,1742.2,quick_solver
bonus3,11,2,14,14,362,328,1.0,0.4222,7,0.0213,0.0193,1820.7,quick_solver
bonus3,11,3,14,14,353,328,1.0,0.4695,3,0.0091,0.0085,1536.3,quick_solver
bonus3,11,4,14,14,385,328,1.0,0.4957,1,0.003,0.0026,3089.0,quick_solver
bonus3,11,5,14,14,345,328,1.0,0.585,4,0.0122,0.0116,1691.5,quick_solver
bonus3,11,6,14,14,371,328,1.0,0.5348,1,0.003,0.0027,1368.0,quick_solver
bonus3,11,7,14,14,351,328,1.0,0.533,1,0.003,0.0028,3737.0,quick_solver
bonus3,11,8,14,14,356,328,1.0,0.5263,3,0.0091,0.0084,1125.7,quick_solver
bonus3,11,9,14,14,346,328,1.0,0.5269,7,0.0213,0.0202,1241.6,quick_solver
